ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	FalseColumn	MissColumn	TempColumn	EventType	
Unknown	37.05074	00/31/0118 10:18.31	00002223	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.06741	00/31/0118 10:18.31	00002224	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.08408	00/31/0118 10:18.31	00002225	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.10074	00/31/0118 10:18.31	00002226	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.11741	00/31/0118 10:18.31	00002227	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.13408	00/31/0118 10:18.31	00002228	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.15074	00/31/0118 10:18.31	00002229	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.16741	00/31/0118 10:18.31	00002230	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.18408	00/31/0118 10:18.32	00002231	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.20074	00/31/0118 10:18.32	00002232	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.21741	00/31/0118 10:18.32	00002233	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.23408	00/31/0118 10:18.32	00002234	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.25074	00/31/0118 10:18.32	00002235	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.26741	00/31/0118 10:18.32	00002236	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.28408	00/31/0118 10:18.32	00002237	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.30075	00/31/0118 10:18.32	00002238	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.31741	00/31/0118 10:18.32	00002239	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.33408	00/31/0118 10:18.32	00002240	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.35075	00/31/0118 10:18.32	00002241	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.36741	00/31/0118 10:18.32	00002242	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.38408	00/31/0118 10:18.32	00002243	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.40075	00/31/0118 10:18.32	00002244	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.41742	00/31/0118 10:18.32	00002245	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.43408	00/31/0118 10:18.32	00002246	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.45075	00/31/0118 10:18.32	00002247	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.46741	00/31/0118 10:18.32	00002248	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.48408	00/31/0118 10:18.32	00002249	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.50075	00/31/0118 10:18.32	00002250	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.51742	00/31/0118 10:18.32	00002251	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.53408	00/31/0118 10:18.32	00002252	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.55075	00/31/0118 10:18.32	00002253	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.56742	00/31/0118 10:18.32	00002254	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.58408	00/31/0118 10:18.32	00002255	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.60075	00/31/0118 10:18.32	00002256	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.61742	00/31/0118 10:18.32	00002257	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.63409	00/31/0118 10:18.32	00002258	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.65075	00/31/0118 10:18.32	00002259	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.66742	00/31/0118 10:18.32	00002260	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.68409	00/31/0118 10:18.32	00002261	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.70075	00/31/0118 10:18.32	00002262	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.71742	00/31/0118 10:18.32	00002263	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.73409	00/31/0118 10:18.32	00002264	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.75076	00/31/0118 10:18.32	00002265	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.76742	00/31/0118 10:18.32	00002266	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.78409	00/31/0118 10:18.32	00002267	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.80075	00/31/0118 10:18.32	00002268	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.81742	00/31/0118 10:18.32	00002269	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.83409	00/31/0118 10:18.32	00002270	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.85076	00/31/0118 10:18.32	00002271	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.86742	00/31/0118 10:18.32	00002272	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.88409	00/31/0118 10:18.32	00002273	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.90076	00/31/0118 10:18.32	00002274	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.91742	00/31/0118 10:18.32	00002275	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.93409	00/31/0118 10:18.32	00002276	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.95076	00/31/0118 10:18.32	00002277	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.96743	00/31/0118 10:18.32	00002278	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	37.98409	00/31/0118 10:18.32	00002279	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.00076	00/31/0118 10:18.32	00002280	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.01743	00/31/0118 10:18.32	00002281	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.03410	00/31/0118 10:18.32	00002282	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.05076	00/31/0118 10:18.32	00002283	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.06743	00/31/0118 10:18.32	00002284	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.08410	00/31/0118 10:18.32	00002285	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.10076	00/31/0118 10:18.32	00002286	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.11743	00/31/0118 10:18.32	00002287	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.13409	00/31/0118 10:18.32	00002288	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.15076	00/31/0118 10:18.32	00002289	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.155	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.16743	00/31/0118 10:18.32	00002290	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	38.18410	00/31/0118 10:18.33	00002291	-0.000	Inter625t13-0	-0.088	1	2	0.000	11.111	4.6	0.000	0.152	D	F	0.0	0.000	0.209	0.000	1503.500	523.207	0.028	-	-0.000	0.000	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
